x1,x2
0.19382451658860242,-1.5551066980670576
0.670933366291017,0.8031569840746734
-0.8198706984140426,1.7029801463084344
-0.9498674496089328,2.1664235415544626
0.4082740430072266,0.1665755598644477
0.13743955020433077,0.03545141456514008
1.1731276711666272,-0.41911484309149905
0.8096630522292534,-2.1003553268429354
0.5675421703060011,0.32038864462682914
1.0581026560479119,-1.2906997561855051
-0.38903508674122617,-0.17652427497596285
2.4330280588141937,-0.4492736654866084
1.680027555353315,2.0359640540357926
-0.375997849829194,-1.4940703842168466
-0.08249305584809244,1.2441672996487454
1.9236047527926796,0.08512230865504543
-0.09823327656713185,0.47937478489836394
0.5078338193614651,1.3872820308326943
1.3740028411473006,1.3202662794855045
0.5171145211034066,1.3412194929726193
-0.2715724438948713,-1.3711136774800645
0.14430099055728576,-0.8353883265783899
2.472196925188536,-0.25391626505414716
1.0902515286454244,0.059981006041230724
0.2823753187271039,0.7517064648453752
0.5642041503485141,1.0522839435339084
1.3085760039372925,-0.037067031019741264
0.08481698067028402,0.3250652266910099
1.3758137950713363,-1.2796904045176645
0.8633983855552115,-0.5716053324588046
1.9549810011689706,0.2238333584480985
0.07980022453436941,-0.6883385317741463
1.0740530602467957,0.10022025530602234
-0.4854177945377773,0.14900283749856236
2.0551553024092284,0.27318701435420006
0.6660767317085962,-1.8780650002216606
-0.41445186281309637,-0.6596370990266212
0.22257863118186785,1.7890775141425928
0.49101479452651653,-0.11182586767105411
0.9999687832056575,1.041768419381011
-0.7445804223507814,-0.8634324685474937
-0.5710372108191896,-1.9477001491982835
-0.03844232405805093,-1.891124760955233
-0.8598879532173496,0.3110601059189452
0.7348043921636731,0.7476643873603351
-0.8365422931718826,0.29246695689663216
-0.6624690491604381,1.0014469919161415
0.7502781403272172,-1.225947279302964
0.5716422646242699,0.98570795712569
0.3846798153890271,-0.34445717064603526
-0.7557053573037229,0.3428686487657066
-0.5051603558469355,0.8977295902602274
0.26769774904155513,-1.0177914993514248
0.6902242154262515,-0.803301040882345
0.013921169587212677,0.8111748223742394
0.060138240064841024,-0.5482463704594225
-0.006481989617315571,1.069213194360255
-0.5098774191636821,-0.11778068525859815
-0.9390802651874598,0.7457780299719056
0.4162989835541625,0.3307371446491318
0.24917391970024283,-0.16880604320887937
-0.02940863309804948,-1.0434501119642356
-0.24023403606694108,0.9892362530092648
1.795732575927718,0.2708007598512094
0.517569881058697,0.26228552575218955
-0.5153535726119949,-0.681443987672573
-0.13200483265231897,0.7414337789781895
2.0932432560793575,0.35852473424462356
-0.35732066952507274,0.5778634292502741
-0.44869364579661747,-0.17634489676639867
1.9944535648276498,-0.24937238647277205
0.562212572565942,-1.4079259855026596
0.7531163566930469,0.9603524052493423
-0.5983605729004534,1.9012144748720168
0.050546484430350674,-0.2090822910293605
-0.9364179274038374,0.3694883074938048
0.9759484805689014,0.401712233771138
1.2088808199306655,0.803306089241616
-0.5696884167333538,0.05499464674887165
-0.9245783809144008,0.5921177635709812
0.19854820102868723,0.32753616961750853
-0.6715941755757233,1.465032293925251
1.1101485280660268,0.9127062003396894
-0.8593633524381656,0.20363588633873564
2.1841895841212184,-1.1980592668126775
1.3795252978697914,-0.4984850759735851
0.9019407496707059,0.97583742549471
1.7045911905176734,0.1580893183029616
-0.06187020388668931,0.4529983232006416
1.287879238129175,-0.3825944694364857
-0.14434909791534173,0.8922117871716244
-0.10224585148145716,-1.7721918837928126
-0.656059223830599,1.2448175305280262
-0.26500540474931,0.5832377896121352
-0.11567054020025494,-1.8265871139224923
0.03361365180662968,0.12817627925960956
0.059608374670464655,0.12199996975537634
0.29622198982779946,-0.12318793611839016
-0.5941077586340792,0.9061328558591829
-0.4232271528281003,1.0206249483873968
0.8988114071715886,-1.7358743024402674
0.7829868313859172,-2.1061443143042347
0.47094735370807017,-0.17362876094727298
-0.9973951994815985,-1.4106094531334623
-0.35841603157994373,0.7904251305787253
0.9190836310141303,-1.4778420289699095
0.6065471059237706,1.789713947287221
0.2836276072045833,0.1638799745970701
-0.14999674583403377,0.9103084357645418
0.9903697003953462,0.7526393257982329
-0.7037493095939669,-0.5319403720424066
0.3538920920112539,1.2213360733391037
2.214829302472435,0.18184783854701975
2.164214462426449,-0.19305086788146095
0.26383579938059076,-0.027097621509373386
0.4737012991926817,-0.7470197664176222
0.30461128218083483,0.972543287149943
0.8781242048600484,0.7251144864573589
2.43647100957091,0.04389953568170877
0.38554151450237195,0.17440481173540903
0.6949916567784489,1.0344142939938767
0.9597538439439106,-0.37982134371008597
1.125255370268576,-0.6844630440762486
1.2316576446202832,0.809065617884694
0.2416983022324863,-0.7465800193310105
-0.8323912231868242,-0.21981416554115038
-0.0022871000827515493,-0.09565709428750832
1.394490162239475,0.7462580291121564
1.9969955633395062,-0.09789281778955536
-0.5111038016023384,1.2001675566840262
1.1545402730136867,0.9212735087228882
0.19184147199896687,-0.8710151012401726
-0.03947236843483452,-0.5398544762315945
-0.2532651782517144,0.5015756958486781
-0.08268940349258405,-1.049604384951288
1.340445164275019,-0.9196513037192464
1.800746367087673,2.4836481448360073
-0.060665876358817566,0.20027246421365882
-0.641450622969527,0.9035717853439601
0.38908410020440204,0.2013751626192358
-0.8878140433810514,0.22696668071247328
0.978965942264857,-0.26215889574677603
3.4680895987472984,0.4367992351136056
-0.5434318310654389,0.8738598673828085
2.199830725564345,0.2104424635119189
0.8189523331827389,-0.3885674299229186
2.0813859317104053,-0.01850849739036539
-0.31881902044445953,1.6553864789374573
1.5572521985673997,-0.24290743859607505
1.7898678883942432,-0.5759099713052377
1.1898745258749759,1.4883669161126898
-0.5230028723279755,-0.2816918201680701
0.14825899854658994,0.5160100240376185
0.45613061349427714,-1.100941371140386
-0.28646697660057946,0.6718290690814851
0.7327772175079676,1.9084349898051618
0.3053530354684484,1.7892107134811102
-0.6458795294906691,-0.22573456841771594
-0.7024643391367649,-0.3389798086509134
-0.1757080236833267,-1.0425359262018528
1.8768476739002382,-0.7433775667861545
-0.302338680203102,-1.1813687456465156
2.2723166946384086,-0.6588096667543197
